provajder,group,service,price,date,quantity,amount
NTHDCB_Sta,postpaid,Standard,180.0,"11.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"12.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"13.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"14.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"15.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"16.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"17.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"18.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"19.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"20.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"21.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"22.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"23.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"24.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"25.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"26.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"27.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"28.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"29.12.
2024.",1.0,150.0
NTHDCB_Sta,postpaid,Standard,180.0,"30.12.
2024.",0.0,0.0
NTHDCB_Sta,postpaid,Standard,180.0,"31.12.
2024.",1.0,150.0
